set_number,theme,actual_growth,is_avoid,baseline_prob,f2_tuned_prob,baseline_flagged,f2_flagged
42219,Technic,15.25,0,0.14353350435027792,0.03763588285473858,0,0
42199,Technic,15.25,0,0.14396352235464105,0.04277045410738919,0,0
42203,Technic,3.6,1,0.7102860807306123,0.924323059249134,1,1
42208,Technic,3.56,1,0.9024072872680289,0.9958160722739371,1,1
42197,Technic,3.6,1,0.5993268766783887,0.8883573806254047,1,1
76452,Harry Potter,5.74,0,0.20689247458324395,0.1450526683127211,0,0
42200,Technic,15.25,0,0.1469240707826783,0.03985688291695124,0,0
42175,Technic,3.56,1,0.894105408636876,0.9759977933226454,1,1
42177,Technic,3.56,1,0.8626867437147482,0.9565901861326239,1,1
42179,Technic,4.9,1,0.8717022948901886,0.9032621831852767,1,1
42182,Technic,4.09,1,0.7496572300555532,0.9542082159232494,1,1
76442,Harry Potter,5.92,0,0.17234881793327383,0.2353047821460272,0,0
76467,Harry Potter,4.74,1,0.34405710886305163,0.13979903525749357,0,0
76451,Harry Potter,5.74,0,0.14870253681711118,0.11181123481801235,0,0
76449,Harry Potter,5.74,0,0.35856955811168667,0.25293318626518796,0,0
76453,Harry Potter,4.74,1,0.09724492061809256,0.04373158475581932,0,0
76446,Harry Potter,6.52,0,0.0894618046103628,0.01671084391435962,0,0
42210,Technic,3.56,1,0.8838228511157439,0.9815092951410632,1,1
42206,Technic,3.56,1,0.8973840764487913,0.9906240019318729,1,1
42213,Technic,3.56,1,0.9191922378758067,0.9937491207298421,1,1
42205,Technic,3.56,1,0.9705025866803658,0.9981678131891301,1,1
42198,Technic,3.6,1,0.6753510884148802,0.9033112586501113,1,1
42172,Technic,3.56,1,0.8891508662603851,0.9894352417700768,1,1
42224,Technic,3.56,1,0.8963461433777893,0.9818050553980711,1,1
42222,Technic,3.56,1,0.8828897452685858,0.9898217191928085,1,1
42220,Technic,15.25,0,0.19713417773023528,0.033802115186350144,0,0
76424,Harry Potter,6.83,0,0.1500147684243561,0.059211395288762625,0,0
40879,BrickHeadz,4.74,1,0.06187232850737511,0.0014777091320446877,0,0
40795,BrickHeadz,9.02,0,0.04010293305941481,0.07034595163201518,0,0
76421,Harry Potter,5.71,0,0.1280880208012938,0.05557181768552226,0,0
21034,Architecture,13.77,0,0.025519196797598696,0.008385026779803078,0,0
21061,Architecture,8.13,0,0.021244219790394574,0.0016824642907409101,0,0
40801,BrickHeadz,4.74,1,0.06605996990298056,0.04681519526501533,0,0
40791,BrickHeadz,7.87,0,0.237087274315893,0.30178047621302984,0,1
40803,BrickHeadz,4.74,1,0.7453375023835571,0.9142410055856037,1,1
40797,BrickHeadz,10.03,0,0.0344638895368978,0.025311498079915496,0,0
40804,BrickHeadz,4.74,1,0.7530125148801765,0.9299948168912727,1,1
40802,BrickHeadz,7.87,0,0.08083259393187586,0.01650905649686283,0,0
40884,BrickHeadz,4.74,1,0.19638689785097307,0.12473763655006584,0,0
76444,Harry Potter,5.74,0,0.03694472965105075,0.03090238744114333,0,0
76457,Harry Potter,5.74,0,0.0924890625018683,0.010627475527543893,0,0
11203,Bluey,7.58,0,0.27967797782005627,0.40556473455137076,0,1
31215,Art,8.0,0,0.025247664163135262,0.003156594464186095,0,0
31216,Art,6.51,0,0.14130827076225558,0.01539055078209714,0,0
21037,Architecture,5.78,0,0.054475313641393845,0.023722951407435217,0,0
11201,Bluey,7.58,0,0.11730794677672371,0.02661705145174564,0,0
11202,Bluey,7.58,0,0.29736519807671263,0.36353524229419004,0,1
21060,Architecture,8.13,0,0.009912438184391272,0.0005801882869414794,0,0
76466,Harry Potter,7.48,0,0.11587883602329276,0.03462353976971422,0,0
76470,Harry Potter,6.83,0,0.1672390035891093,0.054939048816450495,0,0
76464,Harry Potter,5.74,0,0.30729936049993667,0.2554356777312379,0,0
76463,Harry Potter,6.52,0,0.07628672606321167,0.009573753891523363,0,0
76461,Harry Potter,5.74,0,0.6013189577095612,0.2834364749958721,1,0
76450,Harry Potter,5.74,0,0.2103607904447726,0.08645303877645362,0,0
76454,Harry Potter,5.74,0,0.18509023995965349,0.10836749169439702,0,0
11034,Classic,1.36,1,0.9261141635127682,0.9923511066917567,1,1
11038,Classic,1.6,1,0.9351103595841236,0.9896902807020391,1,1
31136,Creator,3.72,1,0.8286910741877808,0.9921132672469315,1,1
31175,Creator,3.72,1,0.9085303763295753,0.9954497847508881,1,1
31159,Creator,3.72,1,0.8476346511947129,0.9891730314696973,1,1
43268,Disney,5.16,0,0.3930045296048814,0.0856913113460985,0,0
31171,Creator,3.72,1,0.9079124920476654,0.9934945246797421,1,1
31382,Creator,3.72,1,0.9586254858324926,0.9980609280702057,1,1
31379,Creator,3.72,1,0.9523035379973185,0.9975741781468739,1,1
31172,Creator,3.72,1,0.889528721498912,0.9937944975678756,1,1
31384,Creator,3.72,1,0.9208072338206869,0.9950267931105846,1,1
31385,Creator,3.72,1,0.9335353792897184,0.9970888047422192,1,1
31378,Creator,4.0,1,0.8006252855135741,0.9790707320330493,1,1
31381,Creator,3.72,1,0.9491903232361639,0.9977193525424853,1,1
40818,Creator,14.69,0,0.049904402750563674,0.004672788439248493,0,0
43274,Disney,5.83,0,0.3228994570317526,0.09121096222381764,0,0
40649,Sculptures,4.34,1,0.528717653742466,0.1839374689109583,1,0
40220,Creator,8.24,0,0.10736569899855355,0.011796685007566662,0,0
31163,Creator,3.72,1,0.8975406760411675,0.9931354605504941,1,1
31376,Creator,3.72,1,0.8801030642914469,0.9962958538010942,1,1
31377,Creator,3.72,1,0.8549161524935185,0.9931964757585103,1,1
31380,Creator,3.72,1,0.9392530858445667,0.9962909218042838,1,1
31173,Creator,3.72,1,0.8835553300480954,0.9870699187427272,1,1
31166,Creator,3.72,1,0.9305408911895513,0.9975352993308375,1,1
31161,Creator,3.72,1,0.8889381159466268,0.9972531921292844,1,1
31174,Creator,3.72,1,0.8955324362009112,0.9937635493580812,1,1
11037,Classic,1.36,1,0.9557879884974638,0.9908017900714121,1,1
11036,Classic,1.18,1,0.9426823990337685,0.9943341232672812,1,1
43278,Disney,1.91,1,0.8502276907839729,0.9293698020134965,1,1
71512,DREAMZzz,5.46,0,0.199949260095766,0.11032479568120565,0,0
43284,Disney,13.44,0,0.1356412184176027,0.09850034166201019,0,0
43281,Disney,1.91,1,0.8565895279742244,0.9840244923061962,1,1
43285,Disney,7.24,0,0.1850032378685373,0.1182156871152414,0,0
43286,Disney,5.16,0,0.2598315379526551,0.07828927099658514,0,0
43287,Disney,4.38,1,0.6770618852449495,0.7675359178604529,1,1
43290,Disney,5.16,0,0.376902582547875,0.08712982865446943,0,0
43288,Disney,5.16,0,0.45189574489839507,0.2655423321960795,0,0
43303,Disney,13.44,0,0.25499717382568604,0.13101894784771856,0,0
43291,Disney,13.44,0,0.038938772194011206,0.0016067112068382727,0,0
71508,DreamZzz,5.46,0,0.28561582424735976,0.12587430664039115,0,0
71513,DREAMZzz,5.46,0,0.19190576457456876,0.19171760803486118,0,0
40720,Disney,5.05,0,0.17977065652852522,0.07179691916872864,0,0
71514,DreamZzz,5.46,0,0.17575277525561145,0.2213573267938539,0,0
71515,DreamZzz,5.46,0,0.1617830931246291,0.03169997824514494,0,0
71500,DREAMZzz,3.1,1,0.5385649548205477,0.6052562031953228,1,1
43258,Disney,5.16,0,0.45594423262944894,0.13133969809763532,0,0
43269,Disney,10.48,0,0.15182807671300602,0.024643065075477342,0,0
43249,Disney,5.16,0,0.2895071440364008,0.06725259024947863,0,0
10965,DUPLO,3.84,1,0.6646104616237085,0.9511465005194181,1,1
71499,DreamZzz,3.1,1,0.6418769069471228,0.8376693153803902,1,1
71492,DreamZzz,3.1,1,0.755940524723154,0.9232272078653219,1,1
10914,Duplo,4.74,1,0.6651355980188397,0.9299206287288987,1,1
10913,Duplo,5.56,0,0.6361426840774685,0.9319321671546364,1,1
43279,Disney,5.16,0,0.13743342155855176,0.006233828423738153,0,0
43257,Disney,5.16,0,0.4203533681764523,0.06119107618607571,0,0
43272,Disney,5.16,0,0.606380417398528,0.22808301391184863,1,0
43265,Disney,1.91,1,0.7358333060357123,0.9839727302926328,1,1
43277,Disney,10.48,0,0.11447786977392352,0.028923777013098693,0,0
43264,Disney,5.16,0,0.12429731392335064,0.035666977154793604,0,0
11026,Educational and Dacta,5.12,0,0.1536467378840409,0.13464697001794568,0,0
42661,Friends,2.34,1,0.9892950695743371,0.9994040826320362,1,1
42664,Friends,2.49,1,0.9860725485885302,0.9992322039114132,1,1
42634,Friends,3.2,1,0.9798399180551809,0.9979801364962193,1,1
42630,Friends,3.07,1,0.9884080129994572,0.9983983403269754,1,1
42687,Friends,3.17,1,0.9559019157557526,0.9962492840684597,1,1
42621,Friends,3.98,1,0.9587448880938211,0.9906227594262972,1,1
10796,Gabby's Dollhouse,1.53,1,0.9226681620582565,0.9799483986269492,1,1
42678,Friends,2.89,1,0.9104376550208723,0.9757340079664015,1,1
42650,Friends,3.23,1,0.9790378320364573,0.9989664960270845,1,1
42679,Friends,2.89,1,0.9702587814777307,0.9960426968350298,1,1
42675,Friends,2.34,1,0.9760095133377529,0.9965744707373471,1,1
42685,Friends,3.23,1,0.9882612826096916,0.9995994216980099,1,1
42684,Friends,3.23,1,0.9815390102660605,0.9993606084402797,1,1
42688,Friends,5.82,0,0.0410852711583763,0.0442765144842327,0,0
42686,Friends,2.34,1,0.9925550156541317,0.9993368482756889,1,1
42695,Friends,5.82,0,0.031150956295202703,0.01011012718329052,0,0
42689,Friends,3.23,1,0.985648430603901,0.9987171834961935,1,1
42699,Friends,2.75,1,0.9915493252321061,0.9997179832915193,1,1
42696,Friends,3.26,1,0.9949449266716873,0.9996241992874216,1,1
42677,Friends,3.23,1,0.9855926375607713,0.9985303456148469,1,1
42691,Friends,3.23,1,0.9725197549718889,0.9988555011033323,1,1
11215,Gabby's Dollhouse,1.33,1,0.8565827489964793,0.9817805726026266,1,1
42666,Friends,2.89,1,0.8846899854941014,0.9892855094034425,1,1
42674,Friends,3.23,1,0.9772694694396928,0.9989605795135211,1,1
42649,Friends,3.23,1,0.9771415443805138,0.999340328658205,1,1
42680,Friends,3.23,1,0.9833107607898091,0.9992369175218704,1,1
42673,Friends,2.49,1,0.9927255293363557,0.999146369783794,1,1
42671,Friends,3.23,1,0.9837131505112185,0.9985844262355584,1,1
42665,Friends,2.89,1,0.9536683592365003,0.99544867508755,1,1
42648,Friends,3.26,1,0.9932363872466939,0.9996800707098016,1,1
42644,Friends,2.59,1,0.9307978321775033,0.9941442006159331,1,1
42659,Friends,2.34,1,0.9920321527947479,0.9997785533182804,1,1
42681,Friends,2.34,1,0.9876024298615288,0.9986305107952405,1,1
76974,Jurassic World,6.21,0,0.34203086679748,0.3867239715441683,0,1
76976,Jurassic World,6.21,0,0.19965958142924733,0.10554441625067604,0,0
21277,Minecraft,5.51,0,0.4094734191122733,0.10170301231439663,0,0
21279,Minecraft,5.51,0,0.13751102768510495,0.01383629967119169,0,0
21282,Minecraft,5.51,0,0.2064980618586519,0.04691170000738601,0,0
21583,Minecraft,5.51,0,0.2973778140848594,0.11996254871312279,0,0
21584,Minecraft,5.51,0,0.3284344434901466,0.022626659155285635,0,0
21585,Minecraft,5.51,0,0.32666178446263033,0.03181701813610671,0,0
21586,Minecraft,5.51,0,0.4523838337717689,0.08141287234491448,0,0
21587,Minecraft,5.51,0,0.4421719100975565,0.036990691307806044,0,0
21588,Minecraft,5.32,0,0.5143021570391648,0.11169580064612886,1,0
21590,Minecraft,5.51,0,0.28863551948493377,0.0963938360486682,0,0
21589,Minecraft,5.32,0,0.3715717665084574,0.12689759658857058,0,0
40805,Creator,5.13,0,0.5458830970185815,0.7586259560756858,1,1
21266,Minecraft,5.51,0,0.18610537911506658,0.013135195595423612,0,0
21272,Minecraft,6.87,0,0.3204734327322739,0.11761660536900617,0,0
40814,Holiday & Event,5.13,0,0.5708276402521376,0.8529448189203351,1,1
40817,Creator,5.13,0,0.28621633373945793,0.26425739021966843,0,0
40819,Sculptures,5.13,0,0.21748634748982004,0.3537345350253411,0,1
40722,Braille Bricks,15.58,0,0.039932629924562736,0.004336658831852741,0,0
40719,Miscellaneous,5.03,0,0.2874996462223686,0.1079498700228304,0,0
40655,Braille Bricks,15.58,0,0.04092212401391129,0.003654866411477223,0,0
40656,Braille Bricks,15.58,0,0.03552071032192587,0.005905009142538456,0,0
76968,Jurassic World,6.26,0,0.038286583151318304,0.005082728106343236,0,0
76969,Jurassic World,6.26,0,0.3251215339424165,0.10135967197016453,0,0
21267,Minecraft,5.51,0,0.13789593327293084,0.050979448140687354,0,0
21269,Minecraft,5.51,0,0.12223628990901123,0.056335063888463356,0,0
21268,Minecraft,5.51,0,0.0968133088096441,0.015750275711367806,0,0
21275,Minecraft,5.51,0,0.24335119679232856,0.05523577773909503,0,0
21276,Minecraft,5.51,0,0.14784942892748848,0.015061114828705926,0,0
40723,Miscellaneous,15.58,0,0.14668821293578505,0.05269041551904329,0,0
40724,Miscellaneous,15.58,0,0.08356518501947265,0.013015091415819647,0,0
40501,LEGO Exclusive,6.11,0,0.0344841484241418,0.008672489194713515,0,0
21273,Minecraft,6.87,0,0.09024246505443906,0.060864425699849185,0,0
21270,Minecraft,5.51,0,0.29927937639139485,0.036103959462313734,0,0
76975,Jurassic World,6.21,0,0.515594351288616,0.7248181885607554,1,1
76972,Jurassic World,6.21,0,0.5547386448280254,0.613013087645267,1,1
76973,Jurassic World,6.21,0,0.5965647679952606,0.2596553300387407,1,0
71861,NINJAGO,7.88,0,0.039440218147539154,0.0026186314150414064,0,0
71838,Ninjago,4.74,1,0.8561286572819491,0.9639861192314341,1,1
71051,Minifigure Series,6.8,0,0.20534872437694737,0.02638319265024385,0,0
71839,Ninjago,4.74,1,0.917103640689961,0.991467953437958,1,1
71840,Ninjago,4.74,1,0.9252015834918853,0.9912253156196693,1,1
71859,Ninjago,4.74,1,0.8851971957459175,0.9239020112979658,1,1
71860,Ninjago,12.35,0,0.0928107668345077,0.019470759958832278,0,0
71866,Ninjago,7.88,0,0.2098923688285174,0.4412535946965953,0,1
71850,Ninjago,4.74,1,0.8158087759654753,0.9705372452705909,1,1
71851,Ninjago,4.74,1,0.8873555907351635,0.9788513232552034,1,1
71849,Ninjago,4.74,1,0.8054332880717774,0.9637048535140738,1,1
71853,Ninjago,4.74,1,0.9059982307057252,0.9942142208400312,1,1
71854,Ninjago,4.74,1,0.9287672482085995,0.9942366812800919,1,1
71846,Ninjago,9.0,0,0.14190620317367486,0.07689450797004525,0,0
71856,Ninjago,4.74,1,0.9000231168871236,0.996615763378422,1,1
71855,NINJAGO,4.74,1,0.8444591941162075,0.9648813832739317,1,1
71857,Ninjago,4.74,1,0.9032150030213132,0.9479279476803016,1,1
71799,NINJAGO,5.64,0,0.055600087200712175,0.008535776113337728,0,0
80065,Monkie Kid,5.47,0,0.588189947802049,0.6116612542677222,1,1
71858,Ninjago,9.98,0,0.4087343728740492,0.24448160987684103,0,0
80066,Monkie Kid,5.47,0,0.31785409470678455,0.3718669238459979,0,1
71847,Ninjago,9.0,0,0.16245674901198165,0.07424748662154855,0,0
40678,Seasonal,4.45,1,0.92912176821779,0.9865013773624194,1,1
21366,Ideas,6.04,0,0.23757280208506004,0.15107114937895533,0,0
76917,Speed Champions,5.9,0,0.1987906692658263,0.09317549002254388,0,0
77259,Speed Champions,4.74,1,0.8914413431238866,0.9869925716556862,1,1
76924,Speed Champions,7.38,0,0.13508514498166313,0.06212668332995316,0,0
41843,Holiday & Event,4.22,1,0.4914312800134244,0.7791198165601069,0,1
40807,Holiday & Event,5.06,0,0.17433297794167715,0.01991543018851609,0,0
40864,Holiday & Event,3.87,1,0.8152163427187994,0.9827756556608979,1,1
40811,Holiday & Event,4.83,1,0.3962902871079418,0.4795908139487631,0,1
80119,Seasonal,3.87,1,0.7207234129020702,0.9004333504706094,1,1
40820,Holiday & Event,4.22,1,0.33205253080246055,0.8744051413705274,0,1
80118,Seasonal,3.87,1,0.8737549264050813,0.987206795680574,1,1
40812,Holiday & Event,4.22,1,0.4031636581950397,0.4261039186316679,0,1
77117,Sonic the Hedgehog,13.31,0,0.14717855256804843,0.06329284499100792,0,0
76935,Speed Champions,10.25,0,0.10188115696699555,0.01919447421745643,0,0
76328,Super Heroes DC,7.08,0,0.1855174762953404,0.17316702141054088,0,0
77002,Sonic the Hedgehog,10.33,0,0.04791481694539334,0.0028392194108206007,0,0
40809,Holiday & Event,4.22,1,0.5938048187571427,0.8352621325102271,1,1
77005,Sonic the Hedgehog,10.33,0,0.08999379686103182,0.042861279404084365,0,0
77001,Sonic the Hedgehog,10.33,0,0.037504450489181496,0.0013454675199539544,0,0
76934,Speed Champions,6.7,0,0.05542672408290506,0.052142131390687574,0,0
40638,Seasonal,4.0,1,0.348874335429218,0.2643879516180905,0,0
77118,Sonic the Hedgehog,13.31,0,0.07858782948135878,0.013427551138071689,0,0
77006,Sonic the Hedgehog,13.31,0,0.037202178700855265,0.030909872105218214,0,0
40824,Seasonal,5.76,0,0.3928524594012398,0.7462695781744625,0,1
76330,Super Heroes DC,6.44,0,0.26313991904101497,0.07239646546470742,0,0
76333,Super Heroes DC,5.6,0,0.838323129659634,0.6953745042023428,1,1
76331,Super Heroes DC,5.6,0,0.7116963184373568,0.46357718742492604,1,1
76332,Super Heroes DC,5.6,0,0.7440135106549297,0.37167568447164323,1,1
76324,Super Heroes Marvel,9.24,0,0.08701875417416766,0.006225612858757781,0,0
11198,Super Heroes Marvel,3.92,1,0.6572994708588881,0.8882071562796481,1,1
76323,Super Heroes Marvel,6.11,0,0.16101376200664827,0.047397810076532675,0,0
76321,Super Heroes Marvel,9.24,0,0.0786929793901671,0.0037053489865759327,0,0
76334,Super Heroes Marvel,9.24,0,0.18595798263940694,0.009392361339722488,0,0
76335,Super Heroes Marvel,9.24,0,0.052855732657011524,0.0040969177711520765,0,0
76343,Super Heroes,5.38,0,0.4578415321329377,0.647001096482636,0,1
11207,Super Heroes Marvel,3.92,1,0.658529623923542,0.9747968962280706,1,1
11208,Super Heroes Marvel,3.92,1,0.8430096486697748,0.9865368473839149,1,1
76300,Super Heroes,6.44,0,0.07919524677627045,0.042927162344207466,0,0
11206,Super Heroes Marvel,3.92,1,0.6066696431224726,0.9622915707921765,1,1
76336,Super Heroes Marvel,9.24,0,0.21704672332758324,0.025005711638889715,0,0
76338,Super Heroes Marvel,9.24,0,0.16841131143441473,0.04129296621861658,0,0
76344,Super Heroes Marvel,9.41,0,0.4041499943068436,0.10840281345721885,0,0
72031,Super Mario,7.13,0,0.25663568320055025,0.1145049170054197,0,0
76304,Super Heroes DC,6.44,0,0.28745685268879706,0.5807128314670703,0,1
76316,Super Heroes Marvel,5.38,0,0.20949678353922177,0.10362017592634594,0,0
76317,Super Heroes Marvel,9.24,0,0.19043376664190162,0.016365733493931174,0,0
11200,Super Heroes Marvel,3.92,1,0.749519353079528,0.9746650612623923,1,1
60470,Town,6.41,0,0.0451002109498575,0.004480012763703048,0,0
76342,Super Heroes Marvel,9.24,0,0.05547626619163407,0.003081196812680635,0,0
76341,Super Heroes Marvel,5.38,0,0.6263198200359362,0.38575937724540493,1,1
76337,Super Heroes Marvel,9.24,0,0.15800494242272362,0.013584736244269096,0,0
76327,Super Heroes Marvel,5.38,0,0.10629772410793693,0.01885413809405578,0,0
76325,Super Heroes Marvel,6.11,0,0.0769023913262225,0.002707060775014839,0,0
76322,Super Heroes Marvel,7.46,0,0.5054200668825258,0.4665636306508003,1,1
76320,Super Heroes Marvel,5.38,0,0.36584706579311865,0.09383837172159798,0,0
76329,Super Heroes Marvel,9.24,0,0.05941128109185186,0.0031110863412329628,0,0
76309,Super Heroes Marvel,9.24,0,0.04169380011860984,0.011814233478970424,0,0
76303,Super Heroes DC,2.31,1,0.14008029117571769,0.20916902546401742,0,0
72034,Super Mario,7.13,0,0.2465644034950177,0.031782338489544155,0,0
72045,Super Mario,7.13,0,0.25194614868281856,0.09712023003019953,0,0
71440,Super Mario,7.13,0,0.26388821688266,0.06626622175465913,0,0
72046,Super Mario,5.67,0,0.3344020231798948,0.2919676105998173,0,0
60423,Town,3.95,1,0.9175821609828271,0.980954576755153,1,1
60337,Town,3.95,1,0.9278205120950649,0.9907828814736137,1,1
60362,Town,13.9,0,0.07190028746585951,0.0064655730433631885,0,0
60363,Town,9.31,0,0.04120714948959584,0.0014991341070051281,0,0
60491,Town,4.96,1,0.909521569427919,0.9854824922879828,1,1
60483,Town,3.9,1,0.9595052031865063,0.993775716442191,1,1
60481,Town,3.9,1,0.9442811448020078,0.992878504091445,1,1
60489,Town,5.78,0,0.19293479732878444,0.07211227598019308,0,0
60490,Town,4.96,1,0.8068015619542115,0.931908300213015,1,1
60493,Town,3.9,1,0.9703516743284367,0.9980496246775065,1,1
60457,Town,4.04,1,0.9090354571970239,0.987745137113482,1,1
60466,Town,3.27,1,0.8850786945184045,0.9735527707760644,1,1
60495,Town,4.96,1,0.8261218797036678,0.9491011308250604,1,1
72043,Super Mario,7.13,0,0.39123575493667967,0.07640345950122047,0,0
60465,Town,4.95,1,0.8220398704391757,0.9171430286368858,1,1
60440,Town,4.96,1,0.889740148481223,0.9607822681290058,1,1
60469,Town,3.95,1,0.9092532097179116,0.9880627137733234,1,1
60463,Town,3.18,1,0.9072443561989156,0.9936799442281234,1,1
60452,Town,3.52,1,0.9643243406262252,0.996560205939931,1,1
60447,Town,3.52,1,0.9460703235607398,0.9894001607947968,1,1
72037,Super Mario,5.67,0,0.09048754013564529,0.006495265940060363,0,0
72036,Super Mario,7.13,0,0.19222502547042847,0.03169961563536529,0,0
72035,Super Mario,7.13,0,0.33268750029317945,0.03955245864907332,0,0
60478,Town,3.27,1,0.9362528392657359,0.9954640654539562,1,1
60205,Town,3.95,1,0.9221189452446875,0.9885253905512631,1,1
76922,SPEED CHAMPIONS,6.42,0,0.07404811020782374,0.014900946129888739,0,0
71476,DREAMZzz,2.09,1,0.8398987857369741,0.8992136766636477,1,1
42619,Friends,2.07,1,0.9884597360387939,0.9992485504777563,1,1
71490,DREAMZzz,3.56,1,0.8058815533824847,0.9021133988740215,1,1
77252,SPEED CHAMPIONS,6.61,0,0.3136979859792329,0.38412986887291556,0,1
60508,Town,4.04,1,0.8893896988415928,0.9911699424602803,1,1
60479,Town,4.04,1,0.8968339485244381,0.991241800213292,1,1
60486,Town,4.96,1,0.8473207609999649,0.9832943116969264,1,1
60482,Town,3.9,1,0.9374471970718244,0.9869988875934943,1,1
60500,Town,4.96,1,0.9474143328468999,0.9819698359052926,1,1
60484,Town,3.9,1,0.9582047869988967,0.9946322719307928,1,1
60487,Town,4.96,1,0.9428993190706219,0.9963230769052739,1,1
60502,Town,3.63,1,0.9175731973094738,0.9879240804474086,1,1
60499,Town,3.63,1,0.9368311043331823,0.9966538699566997,1,1
60485,Town,5.78,0,0.16569994533834398,0.07152354502514524,0,0
60498,Town,4.94,1,0.9303106456232973,0.9903500284591007,1,1
60503,Town,3.59,1,0.9400785301075949,0.9945695407097287,1,1
60504,Town,3.59,1,0.9110332061368649,0.9832566515637491,1,1
60451,Town,4.95,1,0.6031041172100176,0.9345223832601479,1,1
60505,Town,3.9,1,0.8912871434480683,0.9923480852181082,1,1
75685,Wicked,11.62,0,0.6153302755600828,0.3229083731449236,1,1
60488,Town,4.96,1,0.9072208196646783,0.9866799358141385,1,1
60456,Town,4.04,1,0.9084611899974606,0.9825493802496452,1,1
60454,Town,3.52,1,0.9474346315757548,0.9948079905009737,1,1
75376,Star Wars,4.6,1,0.9244913468968396,0.9900563185843694,1,1
60304,Town,4.96,1,0.7998209535341935,0.9790498877680213,1,1
60238,Town,2.27,1,0.8577983259802612,0.9687778135483279,1,1
43300,Disney,4.83,1,0.15898389040257527,0.04222975222433115,0,0
42226,Technic,3.56,1,0.9478584621438775,0.9982092491655982,1,1
11376,Creator,6.47,0,0.12250255720961468,0.03917294654077343,0,0
11373,The Hobbit and The Lord of the Rings,5.99,0,0.026671098760862537,0.028003870977292233,0,0
42227,Technic,3.56,1,0.8820162746440593,0.9943615903724577,1,1
11375,Creator,5.99,0,0.8603771309687743,0.933773744822932,1,1
77256,SPEED CHAMPIONS,6.61,0,0.15935221332409105,0.18857623297889567,0,0
43221,Disney,12.08,0,0.32973090021179413,0.09454727005382706,0,0
43235,Disney,5.93,0,0.3486060649949502,0.10143595299922005,0,0
71818,NINJAGO,6.78,0,0.10145504127679571,0.013355212331105107,0,0
21062,Architecture,8.13,0,0.01530660409522733,0.0002208513317416727,0,0
42157,Technic,4.4,1,0.8557824718655797,0.9864624392786664,1,1
10468,DUPLO,4.51,1,0.8686617929436522,0.9850435554534358,1,1
10463,DUPLO,6.96,0,0.4402972110003124,0.2477036035978982,0,0
10466,DUPLO,4.51,1,0.8825096324043524,0.9709318194592175,1,1
10467,DUPLO,4.51,1,0.9146945216045586,0.9796588658474056,1,1
10465,DUPLO,5.3,0,0.778455844464431,0.982213774903215,1,1
40640,Holiday & Event,12.83,0,0.6171943246595187,0.506368552892756,1,1
76313,Super Heroes Marvel,5.38,0,0.2614797403075516,0.06638577768995281,0,0
77255,SPEED CHAMPIONS,6.61,0,0.08675552535550171,0.0810151967018245,0,0
77037,Horizon,13.4,0,0.22167842106906313,0.09942938278949096,0,0
40524,Creator,6.15,0,0.34720630772497885,0.0797329861402401,0,0
76960,Jurassic World,10.34,0,0.09224828789584831,0.013807062979001253,0,0
76433,Harry Potter,6.63,0,0.42336285737905965,0.19979931511069285,0,0
43239,Disney,3.59,1,0.8082663253492998,0.9583474109389456,1,1
42159,Technic,4.09,1,0.9093629615363762,0.973148436135723,1,1
71812,NINJAGO,6.78,0,0.21625955247585368,0.08973277061684119,0,0
40747,Creator,4.6,1,0.45844541752573453,0.3519999573011491,0,1
76445,Harry Potter,5.74,0,0.21167745961621592,0.139114692309047,0,0
40725,Creator,4.74,1,0.7514450069573702,0.9786317646062507,1,1
10314,Botanicals,4.6,1,0.4253532470025879,0.48776696443348616,0,1
76274,Super Heroes,14.4,0,0.13650817321470848,0.11336529655369841,0,0
75387,Star Wars,6.31,0,0.039327239191465246,0.0039798800486759555,0,0
76296,Super Heroes,6.18,0,0.253573226834746,0.13381086637980683,0,0
75358,Star Wars,4.6,1,0.46931525755870396,0.8008639772371811,0,1
75374,Star Wars,6.49,0,0.0967384938205771,0.009339678107405127,0,0
40573,Holiday & Event,4.85,1,0.5598702195879065,0.4111585094446774,1,1
76292,Super Heroes,6.18,0,0.08155629487980316,0.026997491835987146,0,0
75683,Wicked,2.0,1,0.8397586807606464,0.7989258601050552,1,1
76282,Super Heroes,6.83,0,0.1196186433389294,0.04350764945968772,0,0
42106,Technic,4.14,1,0.9250959848205227,0.9812128251839064,1,1
10281,Creator,4.74,1,0.779736969485794,0.9820804357150048,1,1
71421,Super Mario,2.14,1,0.2791992943665856,0.10424911639161746,0,0
43216,Disney,2.91,1,0.16748149100493934,0.4189344627828404,0,1
40709,Holiday & Event,6.48,0,0.09047381323629705,0.11115397195929289,0,0
71481,DREAMZzz,2.09,1,0.6568163619296798,0.3761179337347788,1,1
76458,Harry Potter,5.74,0,0.1424282193805903,0.03308836648820243,0,0
75384,Star Wars,4.6,1,0.7795845106804159,0.9761921779004027,1,1
43270,Disney,5.16,0,0.38367263379103894,0.06360931913370962,0,0
31141,Creator,4.27,1,0.8763619301144026,0.982996300613494,1,1
71456,DREAMZzz,4.88,1,0.2583937010878376,0.2976881756899219,0,0
71453,DREAMZzz,7.49,0,0.19801313936909484,0.07448084842795012,0,0
76440,Harry Potter,6.69,0,0.23320734231055987,0.038699191915287826,0,0
31170,Creator,3.72,1,0.9066856066021423,0.9936569590502013,1,1
43240,Disney,7.26,0,0.19207788959146121,0.049063827838971105,0,0
